id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1.4212E+18,1.4212E+18,2021-07-30 21:12:33 Morocco Daylight Time,7/30/2021,9:12:33 PM,100,1.25718E+18,chaaibir,chaaibi rachid,,"RT @M99_TV: #المغرب، المستشفى المياديني المغربي ب #تونس جاهز لاستقبال المرضى . #كورونا #كوفيد_19 #Morocco #Marruecos #Maroc #Tunisie #Tunis…",ar,"[{'screen_name': 'm99_tv', 'name': 'm99tv', 'id': '1153056634970808327'}]",[],[],0,6,0,"['المغرب', 'تونس', 'كورونا', 'كوفيد_19', 'morocco', 'marruecos', 'maroc', 'tunisie']",[],https://twitter.com/ChaaibiR/status/1421202073354477570,TRUE,,0,,,,,1.15306E+18,"#المغرب، المستشفى المياديني المغربي ب #تونس جاهز لاستقبال المرضى . #كورونا #كوفيد_19
#Morocco #Marruecos #Maroc #Tunisie #Tunisia #coronavirus #covid19 https://t.co/VEGn3IA8kB",1.42084E+18,[],2021-07-29 21:18:41 Morocco Daylight Time,,,
1.4212E+18,1.4212E+18,2021-07-30 21:12:04 Morocco Daylight Time,7/30/2021,9:12:04 PM,100,1.25718E+18,chaaibir,chaaibi rachid,,RT @M99_TV: اليوم تم تلقيح  495.964 مواطنة و مواطن بلقاح ضد فيروس #كورونا. و تم تسجيل 8995 حالة إصابة مؤكدة بفيروس كورونا  و للأسف 32 حالة…,ar,"[{'screen_name': 'm99_tv', 'name': 'm99tv', 'id': '1153056634970808327'}]",[],[],0,4,0,['كورونا'],[],https://twitter.com/ChaaibiR/status/1421201952445288451,TRUE,,0,,,,,1.15306E+18,"اليوم تم تلقيح  495.964 مواطنة و مواطن بلقاح ضد فيروس #كورونا.
و تم تسجيل 8995 حالة إصابة مؤكدة بفيروس كورونا 
و للأسف 32 حالة وفاة..
الحمد لله، إقبال كبير من قبل المغاربة على مراكز التلقيح 
#المغرب 
#Morocco #Marruecos #Maroc #coronavirus #COVID19",1.42077E+18,[],2021-07-29 16:52:35 Morocco Daylight Time,,,
1.42119E+18,1.42119E+18,2021-07-30 20:44:12 Morocco Daylight Time,7/30/2021,8:44:12 PM,100,2241355988,chaaibirachid,rachidchaaibi,,RT @M99_TV: اليوم تم تلقيح  495.964 مواطنة و مواطن بلقاح ضد فيروس #كورونا. و تم تسجيل 8995 حالة إصابة مؤكدة بفيروس كورونا  و للأسف 32 حالة…,ar,"[{'screen_name': 'm99_tv', 'name': 'm99tv', 'id': '1153056634970808327'}]",[],[],0,4,0,['كورونا'],[],https://twitter.com/ChaaibiRachid/status/1421194937706721282,TRUE,,0,,,,,1.15306E+18,"اليوم تم تلقيح  495.964 مواطنة و مواطن بلقاح ضد فيروس #كورونا.
و تم تسجيل 8995 حالة إصابة مؤكدة بفيروس كورونا 
و للأسف 32 حالة وفاة..
الحمد لله، إقبال كبير من قبل المغاربة على مراكز التلقيح 
#المغرب 
#Morocco #Marruecos #Maroc #coronavirus #COVID19",1.42077E+18,[],2021-07-29 16:52:35 Morocco Daylight Time,,,
1.42119E+18,1.42119E+18,2021-07-30 20:43:50 Morocco Daylight Time,7/30/2021,8:43:50 PM,100,2241355988,chaaibirachid,rachidchaaibi,,"RT @M99_TV: #المغرب، المستشفى المياديني المغربي ب #تونس جاهز لاستقبال المرضى . #كورونا #كوفيد_19 #Morocco #Marruecos #Maroc #Tunisie #Tunis…",ar,"[{'screen_name': 'm99_tv', 'name': 'm99tv', 'id': '1153056634970808327'}]",[],[],0,6,0,"['المغرب', 'تونس', 'كورونا', 'كوفيد_19', 'morocco', 'marruecos', 'maroc', 'tunisie']",[],https://twitter.com/ChaaibiRachid/status/1421194844710506511,TRUE,,0,,,,,1.15306E+18,"#المغرب، المستشفى المياديني المغربي ب #تونس جاهز لاستقبال المرضى . #كورونا #كوفيد_19
#Morocco #Marruecos #Maroc #Tunisie #Tunisia #coronavirus #covid19 https://t.co/VEGn3IA8kB",1.42084E+18,[],2021-07-29 21:18:41 Morocco Daylight Time,,,
1.42119E+18,1.42119E+18,2021-07-30 20:43:24 Morocco Daylight Time,7/30/2021,8:43:24 PM,100,2241355988,chaaibirachid,rachidchaaibi,,RT @M99_TV: يحتفل المغاربة اليوم بالذكرى الثانية والعشرين لتربع سيدي أمير المؤمنين القائد  الملك محمد السادس على عرش اسلافه الميامين. شكراً…,ar,"[{'screen_name': 'm99_tv', 'name': 'm99tv', 'id': '1153056634970808327'}]",[],[],0,3,0,[],[],https://twitter.com/ChaaibiRachid/status/1421194735855808515,TRUE,,0,,,,,1.15306E+18,"يحتفل المغاربة اليوم بالذكرى الثانية والعشرين لتربع سيدي أمير المؤمنين القائد  الملك محمد السادس على عرش اسلافه الميامين.
شكراً صاحبة الجلالة. 
#المغرب  
#Morocco #Marruecos #Maroc #coronavirus https://t.co/hV1LsTcw69",1.42108E+18,[],2021-07-30 13:15:23 Morocco Daylight Time,,,
1.42112E+18,1.42112E+18,2021-07-30 15:50:24 Morocco Daylight Time,7/30/2021,3:50:24 PM,100,1.19749E+18,namranef,namrane fadwa,,RT @M99_TV: يحتفل المغاربة اليوم بالذكرى الثانية والعشرين لتربع سيدي أمير المؤمنين القائد  الملك محمد السادس على عرش اسلافه الميامين. شكراً…,ar,"[{'screen_name': 'm99_tv', 'name': 'm99tv', 'id': '1153056634970808327'}]",[],[],0,3,0,[],[],https://twitter.com/NamraneF/status/1421120999337115656,TRUE,,0,,,,,1.15306E+18,"يحتفل المغاربة اليوم بالذكرى الثانية والعشرين لتربع سيدي أمير المؤمنين القائد  الملك محمد السادس على عرش اسلافه الميامين.
شكراً صاحبة الجلالة. 
#المغرب  
#Morocco #Marruecos #Maroc #coronavirus https://t.co/hV1LsTcw69",1.42108E+18,[],2021-07-30 13:15:23 Morocco Daylight Time,,,
1.42088E+18,1.42088E+18,2021-07-30 00:04:04 Morocco Daylight Time,7/30/2021,12:04:04 AM,100,1.2426E+18,rd_soundous,S O U N D O U S 🦋🇲🇦,,"RT @M99_TV: #المغرب، المستشفى المياديني المغربي ب #تونس جاهز لاستقبال المرضى . #كورونا #كوفيد_19 #Morocco #Marruecos #Maroc #Tunisie #Tunis…",ar,"[{'screen_name': 'm99_tv', 'name': 'm99tv', 'id': '1153056634970808327'}]",[],[],0,6,0,"['المغرب', 'تونس', 'كورونا', 'كوفيد_19', 'morocco', 'marruecos', 'maroc', 'tunisie']",[],https://twitter.com/rd_soundous/status/1420882847330619392,TRUE,,0,,,,,1.15306E+18,"#المغرب، المستشفى المياديني المغربي ب #تونس جاهز لاستقبال المرضى . #كورونا #كوفيد_19
#Morocco #Marruecos #Maroc #Tunisie #Tunisia #coronavirus #covid19 https://t.co/VEGn3IA8kB",1.42084E+18,[],2021-07-29 21:18:41 Morocco Daylight Time,,,
1.42085E+18,1.42085E+18,2021-07-29 21:34:53 Morocco Daylight Time,7/29/2021,9:34:53 PM,100,1.38519E+18,fatma_moro,إنسانة,,"RT @M99_TV: #المغرب، المستشفى المياديني المغربي ب #تونس جاهز لاستقبال المرضى . #كورونا #كوفيد_19 #Morocco #Marruecos #Maroc #Tunisie #Tunis…",ar,"[{'screen_name': 'm99_tv', 'name': 'm99tv', 'id': '1153056634970808327'}]",[],[],0,6,0,"['المغرب', 'تونس', 'كورونا', 'كوفيد_19', 'morocco', 'marruecos', 'maroc', 'tunisie']",[],https://twitter.com/fatma_moro/status/1420845303838695427,TRUE,,0,,,,,1.15306E+18,"#المغرب، المستشفى المياديني المغربي ب #تونس جاهز لاستقبال المرضى . #كورونا #كوفيد_19
#Morocco #Marruecos #Maroc #Tunisie #Tunisia #coronavirus #covid19 https://t.co/VEGn3IA8kB",1.42084E+18,[],2021-07-29 21:18:41 Morocco Daylight Time,,,
1.42084E+18,1.42084E+18,2021-07-29 21:27:28 Morocco Daylight Time,7/29/2021,9:27:28 PM,100,75413364,gamalnassila,Nassila gamal,,"RT @M99_TV: #المغرب، المستشفى المياديني المغربي ب #تونس جاهز لاستقبال المرضى . #كورونا #كوفيد_19 #Morocco #Marruecos #Maroc #Tunisie #Tunis…",ar,"[{'screen_name': 'm99_tv', 'name': 'm99tv', 'id': '1153056634970808327'}]",[],[],0,6,0,"['المغرب', 'تونس', 'كورونا', 'كوفيد_19', 'morocco', 'marruecos', 'maroc', 'tunisie']",[],https://twitter.com/Gamalnassila/status/1420843439676080133,TRUE,,0,,,,,1.15306E+18,"#المغرب، المستشفى المياديني المغربي ب #تونس جاهز لاستقبال المرضى . #كورونا #كوفيد_19
#Morocco #Marruecos #Maroc #Tunisie #Tunisia #coronavirus #covid19 https://t.co/VEGn3IA8kB",1.42084E+18,[],2021-07-29 21:18:41 Morocco Daylight Time,,,
1.42084E+18,1.42084E+18,2021-07-29 21:23:09 Morocco Daylight Time,7/29/2021,9:23:09 PM,100,1.17367E+18,reemsara8,Sara,,"RT @M99_TV: #المغرب، المستشفى المياديني المغربي ب #تونس جاهز لاستقبال المرضى . #كورونا #كوفيد_19 #Morocco #Marruecos #Maroc #Tunisie #Tunis…",ar,"[{'screen_name': 'm99_tv', 'name': 'm99tv', 'id': '1153056634970808327'}]",[],[],0,6,0,"['المغرب', 'تونس', 'كورونا', 'كوفيد_19', 'morocco', 'marruecos', 'maroc', 'tunisie']",[],https://twitter.com/ReemSara8/status/1420842352374132744,TRUE,,0,,,,,1.15306E+18,"#المغرب، المستشفى المياديني المغربي ب #تونس جاهز لاستقبال المرضى . #كورونا #كوفيد_19
#Morocco #Marruecos #Maroc #Tunisie #Tunisia #coronavirus #covid19 https://t.co/VEGn3IA8kB",1.42084E+18,[],2021-07-29 21:18:41 Morocco Daylight Time,,,
1.42081E+18,1.42081E+18,2021-07-29 19:31:06 Morocco Daylight Time,7/29/2021,7:31:06 PM,100,75413364,gamalnassila,Nassila gamal,,RT @M99_TV: اليوم تم تلقيح  495.964 مواطنة و مواطن بلقاح ضد فيروس #كورونا. و تم تسجيل 8995 حالة إصابة مؤكدة بفيروس كورونا  و للأسف 32 حالة…,ar,"[{'screen_name': 'm99_tv', 'name': 'm99tv', 'id': '1153056634970808327'}]",[],[],0,4,0,['كورونا'],[],https://twitter.com/Gamalnassila/status/1420814152998821891,TRUE,,0,,,,,1.15306E+18,"اليوم تم تلقيح  495.964 مواطنة و مواطن بلقاح ضد فيروس #كورونا.
و تم تسجيل 8995 حالة إصابة مؤكدة بفيروس كورونا 
و للأسف 32 حالة وفاة..
الحمد لله، إقبال كبير من قبل المغاربة على مراكز التلقيح 
#المغرب 
#Morocco #Marruecos #Maroc #coronavirus #COVID19",1.42077E+18,[],2021-07-29 16:52:35 Morocco Daylight Time,,,
1.42078E+18,1.42078E+18,2021-07-29 17:20:51 Morocco Daylight Time,7/29/2021,5:20:51 PM,100,9.84773E+17,ramisissi,Siham Rami 🎗,,"RT @CKhebouiz: 10M are fully vaccinated in #Morocco🇲🇦 till today and more than 12M took the first dose, Me included 🤗. #Vaccination are fre…",en,"[{'screen_name': 'ckhebouiz', 'name': 'chaymae khebouiz 🇲🇦', 'id': '973636434858004481'}]",[],[],0,9,0,"['morocco', 'vaccination']",[],https://twitter.com/ramisissi/status/1420781375599390721,TRUE,,0,,,,,9.73636E+17,"10M are fully vaccinated in #Morocco🇲🇦 till today and more than 12M took the first dose, Me included 🤗.
#Vaccination are free in Morocco and available in any vaccination center near you if you are +25years.
 #Marruecos #Maroc #covid19 #coronavirus 
Ps: data from 27july https://t.co/TtBv4wdw6x",1.42042E+18,[],2021-07-28 17:26:50 Morocco Daylight Time,,,
1.42078E+18,1.42078E+18,2021-07-29 16:59:36 Morocco Daylight Time,7/29/2021,4:59:36 PM,100,7.03897E+17,younessbencher2,Youness BENCHERIF✨🖤🌸💙✨,,RT @M99_TV: اليوم تم تلقيح  495.964 مواطنة و مواطن بلقاح ضد فيروس #كورونا. و تم تسجيل 8995 حالة إصابة مؤكدة بفيروس كورونا  و للأسف 32 حالة…,ar,"[{'screen_name': 'm99_tv', 'name': 'm99tv', 'id': '1153056634970808327'}]",[],[],0,4,0,['كورونا'],[],https://twitter.com/younessbencher2/status/1420776029392605189,TRUE,,0,,,,,1.15306E+18,"اليوم تم تلقيح  495.964 مواطنة و مواطن بلقاح ضد فيروس #كورونا.
و تم تسجيل 8995 حالة إصابة مؤكدة بفيروس كورونا 
و للأسف 32 حالة وفاة..
الحمد لله، إقبال كبير من قبل المغاربة على مراكز التلقيح 
#المغرب 
#Morocco #Marruecos #Maroc #coronavirus #COVID19",1.42077E+18,[],2021-07-29 16:52:35 Morocco Daylight Time,,,
1.42073E+18,1.42073E+18,2021-07-29 13:49:36 Morocco Daylight Time,7/29/2021,1:49:36 PM,100,1.3686E+18,galybetty,Galy Betty,,RT @bbbibiya1976: @CaudeHenrion #vaccination #PasseSanitaire #PassDeLaHonte #DictatureSanitaire #DictatureEnMarche #VaccinObligatoire #Coro…,und,"[{'screen_name': 'bbbibiya1976', 'name': 'bb', 'id': '3643911083'}, {'screen_name': 'caudehenrion', 'name': 'alexandra henrion-caude', 'id': '1346890637690499074'}]",[],[],0,1,0,"['vaccination', 'passesanitaire', 'passdelahonte', 'dictaturesanitaire', 'dictatureenmarche', 'vaccinobligatoire']",[],https://twitter.com/GalyBetty/status/1420728214704381956,TRUE,,0,,,,,3643911083,@CaudeHenrion #vaccination #PasseSanitaire #PassDeLaHonte #DictatureSanitaire #DictatureEnMarche #VaccinObligatoire #Corona #coronavirus #France #Belgique #Maroc #Monde #VaccinezVous 👎 https://t.co/EWdEtlDOax,1.42072E+18,[],2021-07-29 13:03:53 Morocco Daylight Time,,,
1.42053E+18,1.42053E+18,2021-07-29 00:55:34 Morocco Daylight Time,7/29/2021,12:55:34 AM,100,9.32933E+17,abrestmeme,Gorfou du Ponant,,RT @HespressFr: Coronavirus/Maroc : 3 régions comptent plus de 1000 nouveaux cas  https://t.co/hpU9SfKB0N #Société #coronavirus #Maroc #Régi…,fr,"[{'screen_name': 'hespressfr', 'name': 'hespress français', 'id': '1018822286118391808'}]",['https://fr.hespress.com/216940-coronavirus-maroc-3-regions-comptent-plus-de-1000-nouveaux-cas.html?utm_source=dlvr.it&utm_medium=twitter'],[],0,1,0,"['société', 'coronavirus', 'maroc']",[],https://twitter.com/ABrestmeme/status/1420533420099244034,TRUE,,0,,,,,1.01882E+18,Coronavirus/Maroc : 3 régions comptent plus de 1000 nouveaux cas https://t.co/hpU9SfKB0N #Société #coronavirus #Maroc #Régions #sante,1.42047E+18,[],2021-07-28 20:53:07 Morocco Daylight Time,,,
1.42052E+18,1.42052E+18,2021-07-29 00:05:46 Morocco Daylight Time,7/29/2021,12:05:46 AM,100,1.24056E+18,covid19_alerts,Covid19 Alerts,,RT @M99_TV: #المغرب يتخطى حاجز عشرة ملايين مواطنة و مواطن تلقوا جرعتين من لقاح ضد #كورونا حيث وصل العدد اليوم إلى 10.015.477 #Morocco #Marr…,ar,"[{'screen_name': 'm99_tv', 'name': 'm99tv', 'id': '1153056634970808327'}]",[],[],0,3,0,"['المغرب', 'كورونا', 'morocco']",[],https://twitter.com/covid19_alerts/status/1420520889498488833,TRUE,,0,,,,,1.15306E+18,"#المغرب يتخطى حاجز عشرة ملايين مواطنة و مواطن تلقوا جرعتين من لقاح ضد #كورونا حيث وصل العدد اليوم إلى 10.015.477
#Morocco #Marruecos #Maroc #covid19 #coronavirus",1.42041E+18,[],2021-07-28 16:30:26 Morocco Daylight Time,,,
1.42052E+18,1.42052E+18,2021-07-29 00:05:14 Morocco Daylight Time,7/29/2021,12:05:14 AM,100,2241355988,chaaibirachid,rachidchaaibi,,RT @M99_TV: #المغرب يتخطى حاجز عشرة ملايين مواطنة و مواطن تلقوا جرعتين من لقاح ضد #كورونا حيث وصل العدد اليوم إلى 10.015.477 #Morocco #Marr…,ar,"[{'screen_name': 'm99_tv', 'name': 'm99tv', 'id': '1153056634970808327'}]",[],[],0,3,0,"['المغرب', 'كورونا', 'morocco']",[],https://twitter.com/ChaaibiRachid/status/1420520752827228165,TRUE,,0,,,,,1.15306E+18,"#المغرب يتخطى حاجز عشرة ملايين مواطنة و مواطن تلقوا جرعتين من لقاح ضد #كورونا حيث وصل العدد اليوم إلى 10.015.477
#Morocco #Marruecos #Maroc #covid19 #coronavirus",1.42041E+18,[],2021-07-28 16:30:26 Morocco Daylight Time,,,
1.42052E+18,1.42052E+18,2021-07-29 00:05:11 Morocco Daylight Time,7/29/2021,12:05:11 AM,100,2241355988,chaaibirachid,rachidchaaibi,,"RT @M99_TV: تلقى اليوم 601819 مواطنة و مواطن على الاقل جرعة واحدة من اللقاح ضد #كورونا.  #المغرب جهز أكثر من 3000 مركز للتلقيح، لتطعيم أكثر…",ar,"[{'screen_name': 'm99_tv', 'name': 'm99tv', 'id': '1153056634970808327'}]",[],[],0,2,0,"['كورونا', 'المغرب']",[],https://twitter.com/ChaaibiRachid/status/1420520742031175681,TRUE,,0,,,,,1.15306E+18,"تلقى اليوم 601819 مواطنة و مواطن على الاقل جرعة واحدة من اللقاح ضد #كورونا. 
#المغرب جهز أكثر من 3000 مركز للتلقيح، لتطعيم أكثر من 800 الف مواطنة و مواطن في اليوم.
#Morocco #Marruecos #Maroc #coronavirus #Covid_19",1.42041E+18,[],2021-07-28 16:38:21 Morocco Daylight Time,,,
